stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding
51425,51425,Pie-IX / Jean-Rivard,45.573896,-73.608309,https://www.stm.info/fr/recherche#stq=51425,0,,1
51426,51426,Côte-des-Neiges / Ridgewood,45.495958,-73.610143,https://www.stm.info/fr/recherche#stq=51426,0,,1
51427,51427,Côte-des-Neiges / Ridgewood,45.495627,-73.610495,https://www.stm.info/fr/recherche#stq=51427,0,,1
51428,51428,Ridgewood / Côte-des-Neiges,45.495446,-73.610128,https://www.stm.info/fr/recherche#stq=51428,0,,1
51429,51429,Ridgewood / Côte-des-Neiges,45.495391,-73.610245,https://www.stm.info/fr/recherche#stq=51429,0,,1
51431,51431,Christophe-Colomb / Bélanger,45.540906,-73.608266,https://www.stm.info/fr/recherche#stq=51431,0,,1
51432,51432,Bélanger / Christophe-Colomb,45.541055,-73.608434,https://www.stm.info/fr/recherche#stq=51432,0,,1
51433,51433,Christophe-Colomb / Bélanger,45.540896,-73.608662,https://www.stm.info/fr/recherche#stq=51433,0,,1
51434,51434,Bélanger / Christophe-Colomb,45.540734,-73.608503,https://www.stm.info/fr/recherche#stq=51434,0,,1
51435,51435,Station Fabre (Jean-Talon / Fabre),45.546855,-73.608160,https://www.stm.info/fr/recherche#stq=51435,0,,1
51436,51436,Station Fabre (Jean-Talon / Fabre),45.546606,-73.608136,https://www.stm.info/fr/recherche#stq=51436,0,,1
51437,51437,Villeray / 1re Avenue,45.557811,-73.607909,https://www.stm.info/fr/recherche#stq=51437,0,,1
51438,51438,Saint-Denis / Saint-Zotique,45.535586,-73.608285,https://www.stm.info/fr/recherche#stq=51438,0,,1
51440,51440,Saint-Laurent / Beaubien,45.530198,-73.608307,https://www.stm.info/fr/recherche#stq=51440,0,,1
51441,51441,Beaubien / Saint-Laurent,45.530407,-73.608414,https://www.stm.info/fr/recherche#stq=51441,0,,1
51442,51442,Perras / Marc-Aurèle-Fortin,45.634026,-73.605526,https://www.stm.info/fr/recherche#stq=51442,0,,1
51443,51443,Perras / Marc-Aurèle-Fortin,45.633659,-73.605601,https://www.stm.info/fr/recherche#stq=51443,0,,1
51444,51444,Villeray / 2e Avenue,45.558573,-73.607371,https://www.stm.info/fr/recherche#stq=51444,0,,1
51445,51445,Saint-Dominique / Beaubien,45.531048,-73.608442,https://www.stm.info/fr/recherche#stq=51445,0,,1
51447,51447,Upper-Lachine / Oxford,45.468816,-73.609628,https://www.stm.info/fr/recherche#stq=51447,0,,1
51448,51448,Van Horne / Waverly,45.527560,-73.607885,https://www.stm.info/fr/recherche#stq=51448,0,,1
51449,51449,Van Horne / Waverly,45.527360,-73.608043,https://www.stm.info/fr/recherche#stq=51449,0,,1
51450,51450,Villeray / 6e Avenue,45.558913,-73.606935,https://www.stm.info/fr/recherche#stq=51450,0,,1
51451,51451,Station Fabre (Papineau / Jean-Talon),45.547932,-73.606836,https://www.stm.info/fr/recherche#stq=51451,0,,1
51452,51452,Station Fabre (Papineau / Jean-Talon),45.547952,-73.607288,https://www.stm.info/fr/recherche#stq=51452,0,,1
51453,51453,Station Fabre (Jean-Talon / Papineau),45.547776,-73.607085,https://www.stm.info/fr/recherche#stq=51453,0,,1
51454,51454,Station Fabre (Jean-Talon / Papineau),45.547734,-73.607367,https://www.stm.info/fr/recherche#stq=51454,0,,1
51455,51455,Bélanger / De Normanville,45.542461,-73.607160,https://www.stm.info/fr/recherche#stq=51455,0,,1
51456,51456,Bélanger / De Normanville,45.542206,-73.607179,https://www.stm.info/fr/recherche#stq=51456,0,,1
51457,51457,D'Iberville / L.-O.-David,45.555657,-73.606477,https://www.stm.info/fr/recherche#stq=51457,0,,1
51458,51458,D'Iberville / L.-O.-David,45.555718,-73.606900,https://www.stm.info/fr/recherche#stq=51458,0,,1
51459,51459,De Chateaubriand / Saint-Zotique,45.536999,-73.607356,https://www.stm.info/fr/recherche#stq=51459,0,,1
51460,51460,Décarie / Sherbrooke,45.474089,-73.608182,https://www.stm.info/fr/recherche#stq=51460,0,,1
51461,51461,Sherbrooke / Décarie,45.474466,-73.608801,https://www.stm.info/fr/recherche#stq=51461,0,,1
51462,51462,Décarie / Sherbrooke,45.474535,-73.609490,https://www.stm.info/fr/recherche#stq=51462,0,,1
51463,51463,Sherbrooke / Décarie,45.474043,-73.608980,https://www.stm.info/fr/recherche#stq=51463,0,,1
51464,51464,Maurice-Duplessis / Marie-Victorin (Cégep Marie-Vi,45.620819,-73.607518,https://www.stm.info/fr/recherche#stq=51464,0,,1
51465,51465,17e Avenue / Jarry,45.567719,-73.605734,https://www.stm.info/fr/recherche#stq=51465,0,,1
51466,51466,Jarry / 17e Avenue,45.568015,-73.605878,https://www.stm.info/fr/recherche#stq=51466,0,,1
51467,51467,Jarry / 17e Avenue,45.567604,-73.606038,https://www.stm.info/fr/recherche#stq=51467,0,,1
51468,51468,17e Avenue / Jarry,45.567573,-73.605604,https://www.stm.info/fr/recherche#stq=51468,0,,1
51469,51469,Saint-Michel / Crémazie,45.562920,-73.606652,https://www.stm.info/fr/recherche#stq=51469,0,,1
51470,51470,Crémazie / Saint-Michel,45.562747,-73.607241,https://www.stm.info/fr/recherche#stq=51470,0,,1
51471,51471,Saint-Michel / Crémazie,45.562448,-73.607556,https://www.stm.info/fr/recherche#stq=51471,0,,1
51472,51472,Crémazie / Saint-Michel,45.562401,-73.606127,https://www.stm.info/fr/recherche#stq=51472,0,,1
51473,51473,Saint-Michel / Crémazie,45.562074,-73.606817,https://www.stm.info/fr/recherche#stq=51473,0,,1
51474,51474,Saint-Hubert / Saint-Zotique,45.537661,-73.606370,https://www.stm.info/fr/recherche#stq=51474,0,,1
51475,51475,Bernard / Durocher,45.522414,-73.606751,https://www.stm.info/fr/recherche#stq=51475,0,,1
51476,51476,Bernard / Durocher,45.522164,-73.606766,https://www.stm.info/fr/recherche#stq=51476,0,,1
51477,51477,Jean-Talon / Chabot,45.549239,-73.606010,https://www.stm.info/fr/recherche#stq=51477,0,,1
51478,51478,Jean-Talon / Chabot,45.548964,-73.605998,https://www.stm.info/fr/recherche#stq=51478,0,,1
51479,51479,Pie-IX / D'Hérelle,45.572723,-73.605090,https://www.stm.info/fr/recherche#stq=51479,0,,1
51480,51480,Pie-IX / D'Hérelle,45.572697,-73.605591,https://www.stm.info/fr/recherche#stq=51480,0,,1
51481,51481,Beaubien / Alma,45.532512,-73.606453,https://www.stm.info/fr/recherche#stq=51481,0,,1
51482,51482,Beaubien / Alma,45.532296,-73.606467,https://www.stm.info/fr/recherche#stq=51482,0,,1
51483,51483,Villeray / 8e Avenue,45.559241,-73.605495,https://www.stm.info/fr/recherche#stq=51483,0,,1
51484,51484,Bélanger / De Lanaudière,45.543908,-73.605854,https://www.stm.info/fr/recherche#stq=51484,0,,1
51485,51485,Bélanger / De Lanaudière,45.543634,-73.605896,https://www.stm.info/fr/recherche#stq=51485,0,,1
51486,51486,Côte-des-Neiges / Forest Hill,45.495608,-73.607078,https://www.stm.info/fr/recherche#stq=51486,0,,1
51487,51487,Côte-des-Neiges / Forest Hill,45.495509,-73.607597,https://www.stm.info/fr/recherche#stq=51487,0,,1
51488,51488,Perras / Fernand-Gauthier,45.634890,-73.603640,https://www.stm.info/fr/recherche#stq=51488,0,,1
51490,51490,Upper-Lachine / Girouard,45.470272,-73.607669,https://www.stm.info/fr/recherche#stq=51490,0,,1
51491,51491,Girouard / Upper-Lachine,45.470259,-73.607112,https://www.stm.info/fr/recherche#stq=51491,0,,1
51492,51492,Villeray / 9e Avenue,45.560129,-73.604880,https://www.stm.info/fr/recherche#stq=51492,0,,1
51493,51493,Jarry / 20e Avenue,45.569759,-73.604309,https://www.stm.info/fr/recherche#stq=51493,0,,1
51494,51494,Jarry / 19e Avenue,45.569266,-73.604544,https://www.stm.info/fr/recherche#stq=51494,0,,1
51495,51495,Sherbrooke / de Vendôme,45.475994,-73.607035,https://www.stm.info/fr/recherche#stq=51495,0,,1
51496,51496,Sherbrooke / de Vendôme,45.475730,-73.607041,https://www.stm.info/fr/recherche#stq=51496,0,,1
51497,51497,De Lorimier / Jean-Talon,45.550247,-73.604783,https://www.stm.info/fr/recherche#stq=51497,0,,1
51498,51498,Jean-Talon / De Lorimier,45.550413,-73.604981,https://www.stm.info/fr/recherche#stq=51498,0,,1
51499,51499,De Lorimier / Jean-Talon,45.550286,-73.605204,https://www.stm.info/fr/recherche#stq=51499,0,,1
51500,51500,Jean-Talon / De Lorimier,45.550130,-73.604978,https://www.stm.info/fr/recherche#stq=51500,0,,1
51501,51501,du Parc / Bernard,45.523647,-73.605277,https://www.stm.info/fr/recherche#stq=51501,0,,1
51502,51502,Bernard / du Parc,45.523888,-73.605434,https://www.stm.info/fr/recherche#stq=51502,0,,1
51503,51503,du Parc / Bernard,45.523673,-73.605730,https://www.stm.info/fr/recherche#stq=51503,0,,1
51504,51504,Bernard / du Parc,45.523524,-73.605557,https://www.stm.info/fr/recherche#stq=51504,0,,1
51505,51505,Saint-Laurent / de Bellechasse,45.529042,-73.605738,https://www.stm.info/fr/recherche#stq=51505,0,,1
51506,51506,Christophe-Colomb / Saint-Zotique,45.539370,-73.604807,https://www.stm.info/fr/recherche#stq=51506,0,,1
51507,51507,Christophe-Colomb / Saint-Zotique,45.539345,-73.605186,https://www.stm.info/fr/recherche#stq=51507,0,,1
51508,51508,Station Beaubien (Saint-Denis / Beaubien),45.534008,-73.604813,https://www.stm.info/fr/recherche#stq=51508,0,,1
51509,51509,Beaubien / Saint-Denis,45.534149,-73.604990,https://www.stm.info/fr/recherche#stq=51509,0,,1
51511,51511,Beaubien / Saint-Denis,45.533853,-73.605056,https://www.stm.info/fr/recherche#stq=51511,0,,1
51514,51514,Bélanger / Fabre,45.545308,-73.604617,https://www.stm.info/fr/recherche#stq=51514,0,,1
51515,51515,Bélanger / Fabre,45.545047,-73.604651,https://www.stm.info/fr/recherche#stq=51515,0,,1
51516,51516,Upper-Lachine / Girouard,45.470597,-73.607524,https://www.stm.info/fr/recherche#stq=51516,0,,1
51517,51517,Saint-Michel / Villeray,45.561245,-73.603541,https://www.stm.info/fr/recherche#stq=51517,0,,1
51518,51518,Villeray / Saint-Michel,45.561402,-73.603691,https://www.stm.info/fr/recherche#stq=51518,0,,1
51519,51519,Saint-Michel / Villeray,45.561266,-73.604116,https://www.stm.info/fr/recherche#stq=51519,0,,1
51520,51520,Villeray / Saint-Michel,45.561075,-73.603847,https://www.stm.info/fr/recherche#stq=51520,0,,1
51521,51521,Maurice-Duplessis / 5e Avenue,45.623875,-73.602124,https://www.stm.info/fr/recherche#stq=51521,0,,1
51522,51522,Station Beaubien,45.535077,-73.604135,https://www.stm.info/fr/recherche#stq=51522,0,,1
51523,51523,Décarie / De Maisonneuve,45.473208,-73.606232,https://www.stm.info/fr/recherche#stq=51523,0,,1
51524,51524,Jarry / 22e Avenue,45.571027,-73.603212,https://www.stm.info/fr/recherche#stq=51524,0,,1
51525,51525,Bernard / de l'Esplanade,45.525129,-73.604308,https://www.stm.info/fr/recherche#stq=51525,0,,1
51526,51526,Bernard / de l'Esplanade,45.524767,-73.604441,https://www.stm.info/fr/recherche#stq=51526,0,,1
51527,51527,Jean-Talon / Louis-Hémon,45.551968,-73.603615,https://www.stm.info/fr/recherche#stq=51527,0,,1
51528,51528,Jean-Talon / Louis-Hémon,45.551721,-73.603581,https://www.stm.info/fr/recherche#stq=51528,0,,1
51529,51529,Pie-IX / Jarry,45.571530,-73.602366,https://www.stm.info/fr/recherche#stq=51529,0,,1
51530,51530,Jarry / Pie-IX,45.571702,-73.602560,https://www.stm.info/fr/recherche#stq=51530,0,,1
51531,51531,Pie-IX / Jarry,45.571704,-73.603407,https://www.stm.info/fr/recherche#stq=51531,0,,1
51532,51532,Jarry / Pie-IX,45.571213,-73.602797,https://www.stm.info/fr/recherche#stq=51532,0,,1
51533,51533,Station Beaubien (De Chateaubriand / Beaubien),45.535460,-73.603955,https://www.stm.info/fr/recherche#stq=51533,0,,1
51534,51534,Papineau / Bélanger,45.546359,-73.603345,https://www.stm.info/fr/recherche#stq=51534,0,,1
51535,51535,Bélanger / Papineau,45.546508,-73.603504,https://www.stm.info/fr/recherche#stq=51535,0,,1
51536,51536,Papineau / Bélanger,45.546378,-73.603783,https://www.stm.info/fr/recherche#stq=51536,0,,1
51537,51537,Bélanger / Papineau,45.546208,-73.603578,https://www.stm.info/fr/recherche#stq=51537,0,,1
51538,51538,Crémazie / 17e Avenue,45.566907,-73.603267,https://www.stm.info/fr/recherche#stq=51538,0,,1
51539,51539,17e Avenue / Crémazie,45.566708,-73.603539,https://www.stm.info/fr/recherche#stq=51539,0,,1
51540,51540,Crémazie / 17e Avenue,45.566333,-73.602927,https://www.stm.info/fr/recherche#stq=51540,0,,1
51541,51541,17e Avenue / Crémazie,45.566698,-73.603218,https://www.stm.info/fr/recherche#stq=51541,0,,1
51542,51542,Perras / Élie-Beauregard,45.636602,-73.600864,https://www.stm.info/fr/recherche#stq=51542,0,,1
51543,51543,Perras / Élie-Beauregard,45.636243,-73.601019,https://www.stm.info/fr/recherche#stq=51543,0,,1
51544,51544,Remembrance / Côte-des-Neiges,45.495331,-73.604751,https://www.stm.info/fr/recherche#stq=51544,0,,1
51545,51545,Côte-des-Neiges / Belvédère,45.495325,-73.602756,https://www.stm.info/fr/recherche#stq=51545,0,,1
51546,51546,Côte-des-Neiges / Remembrance,45.494966,-73.605299,https://www.stm.info/fr/recherche#stq=51546,0,,1
51547,51547,Newman / Joseph-Arthur-Cousineau,45.452579,-73.605343,https://www.stm.info/fr/recherche#stq=51547,0,,1
51548,51548,Jarry / 23e Avenue,45.571905,-73.602175,https://www.stm.info/fr/recherche#stq=51548,0,,1
51549,51549,Saint-Hubert / Beaubien,45.536094,-73.602910,https://www.stm.info/fr/recherche#stq=51549,0,,1
51550,51550,Beaubien / Saint-Hubert,45.536243,-73.603049,https://www.stm.info/fr/recherche#stq=51550,0,,1
51551,51551,Beaubien / Saint-Hubert,45.535993,-73.603111,https://www.stm.info/fr/recherche#stq=51551,0,,1
51552,51552,Maurice-Duplessis / Pierre-Blanchet,45.624873,-73.600201,https://www.stm.info/fr/recherche#stq=51552,0,,1
51553,51553,Maurice-Duplessis / Pierre-Blanchet,45.624559,-73.600316,https://www.stm.info/fr/recherche#stq=51553,0,,1
51554,51554,Station D'Iberville (Jean-Talon / Louis-Hébert),45.552890,-73.602551,https://www.stm.info/fr/recherche#stq=51554,0,,1
51555,51555,Saint-Urbain / Bernard,45.526211,-73.603544,https://www.stm.info/fr/recherche#stq=51555,0,,1
51556,51556,Bernard / Saint-Urbain,45.525943,-73.603352,https://www.stm.info/fr/recherche#stq=51556,0,,1
51557,51557,Saint-Michel / L.-O.-David,45.560332,-73.602006,https://www.stm.info/fr/recherche#stq=51557,0,,1
51558,51558,Station Vendôme (De Maisonneuve / Marlowe),45.473985,-73.604509,https://www.stm.info/fr/recherche#stq=51558,0,,1
51559,51559,Girouard / Saint-Jacques,45.469174,-73.604689,https://www.stm.info/fr/recherche#stq=51559,0,,1
51560,51560,Bélanger / Chabot,45.547657,-73.602420,https://www.stm.info/fr/recherche#stq=51560,0,,1
51561,51561,Bélanger / Chabot,45.547364,-73.602486,https://www.stm.info/fr/recherche#stq=51561,0,,1
51562,51562,Allard / Irwin,45.449211,-73.604479,https://www.stm.info/fr/recherche#stq=51562,0,,1
51563,51563,Allard / Irwin,45.448987,-73.605094,https://www.stm.info/fr/recherche#stq=51563,0,,1
51566,51566,Station D'Iberville (Jean-Talon / D'Iberville),45.553481,-73.602022,https://www.stm.info/fr/recherche#stq=51566,0,,1
51568,51568,Newman / Jean-Béraud,45.453556,-73.604543,https://www.stm.info/fr/recherche#stq=51568,0,,1
51569,51569,Newman / Résidence Y.-Brunet,45.453990,-73.604025,https://www.stm.info/fr/recherche#stq=51569,0,,1
51570,51570,Saint-Michel / Everett,45.560114,-73.600981,https://www.stm.info/fr/recherche#stq=51570,0,,1
51571,51571,Bernard / Saint-Laurent,45.527091,-73.602289,https://www.stm.info/fr/recherche#stq=51571,0,,1
51572,51572,Saint-Laurent / Bernard,45.527294,-73.601968,https://www.stm.info/fr/recherche#stq=51572,0,,1
51575,51575,François-Perrault / 14e Avenue,45.563532,-73.601489,https://www.stm.info/fr/recherche#stq=51575,0,,1
51576,51576,du Parc / Saint-Viateur,45.522200,-73.602014,https://www.stm.info/fr/recherche#stq=51576,0,,1
51577,51577,Saint-Viateur / du Parc,45.522372,-73.602148,https://www.stm.info/fr/recherche#stq=51577,0,,1
51578,51578,du Parc / Saint-Viateur,45.522193,-73.602399,https://www.stm.info/fr/recherche#stq=51578,0,,1
51579,51579,De Lorimier / Bélanger,45.548676,-73.601236,https://www.stm.info/fr/recherche#stq=51579,0,,1
51580,51580,Bélanger / De Lorimier,45.548833,-73.601405,https://www.stm.info/fr/recherche#stq=51580,0,,1
51581,51581,De Lorimier / Bélanger,45.548698,-73.601624,https://www.stm.info/fr/recherche#stq=51581,0,,1
51582,51582,Bélanger / De Lorimier,45.548538,-73.601459,https://www.stm.info/fr/recherche#stq=51582,0,,1
51583,51583,Christophe-Colomb / Beaubien,45.537824,-73.601338,https://www.stm.info/fr/recherche#stq=51583,0,,1
51584,51584,Beaubien / Christophe-Colomb,45.537982,-73.601488,https://www.stm.info/fr/recherche#stq=51584,0,,1
51585,51585,Christophe-Colomb / Beaubien,45.537807,-73.601741,https://www.stm.info/fr/recherche#stq=51585,0,,1
51586,51586,Beaubien / Christophe-Colomb,45.537643,-73.601588,https://www.stm.info/fr/recherche#stq=51586,0,,1
51587,51587,Jean-Talon / 1re Avenue,45.554965,-73.600959,https://www.stm.info/fr/recherche#stq=51587,0,,1
51588,51588,Jean-Talon / 1re Avenue,45.554737,-73.600907,https://www.stm.info/fr/recherche#stq=51588,0,,1
51589,51589,Perras / Salomon-Marion,45.637744,-73.598653,https://www.stm.info/fr/recherche#stq=51589,0,,1
51590,51590,Perras / Salomon-Marion,45.637431,-73.598712,https://www.stm.info/fr/recherche#stq=51590,0,,1
51592,51592,Shaughnessy / François-Perrault,45.563987,-73.601066,https://www.stm.info/fr/recherche#stq=51592,0,,1
51594,51594,De Maisonneuve / Bulmer,45.475181,-73.602895,https://www.stm.info/fr/recherche#stq=51594,0,,1
51595,51595,De Chateaubriand / de Bellechasse,45.534011,-73.600763,https://www.stm.info/fr/recherche#stq=51595,0,,1
51596,51596,Villeray / Léonard-De Vinci,45.565924,-73.599677,https://www.stm.info/fr/recherche#stq=51596,0,,1
51597,51597,Villeray / Léonard-De Vinci,45.565695,-73.599697,https://www.stm.info/fr/recherche#stq=51597,0,,1
51598,51598,Beaubien / De Normanville,45.539152,-73.600237,https://www.stm.info/fr/recherche#stq=51598,0,,1
51599,51599,Bélanger / Louis-Hémon,45.550406,-73.600075,https://www.stm.info/fr/recherche#stq=51599,0,,1
51600,51600,Bélanger / Louis-Hémon,45.550149,-73.600086,https://www.stm.info/fr/recherche#stq=51600,0,,1
51601,51601,Notre-Dame / Place Turcot Est,45.465192,-73.602505,https://www.stm.info/fr/recherche#stq=51601,0,,1
51602,51602,Notre-Dame / Place Turcot Est,45.464917,-73.603309,https://www.stm.info/fr/recherche#stq=51602,0,,2
51603,51603,Papineau / Saint-Zotique,45.544660,-73.599686,https://www.stm.info/fr/recherche#stq=51603,0,,1
51604,51604,Papineau / Saint-Zotique,45.544750,-73.600277,https://www.stm.info/fr/recherche#stq=51604,0,,1
51605,51605,Station Saint-Michel (Saint-Michel / Shaughnessy),45.559290,-73.599717,https://www.stm.info/fr/recherche#stq=51605,0,,1
51606,51606,Station Saint-Michel (Saint-Michel / Everett),45.559939,-73.600522,https://www.stm.info/fr/recherche#stq=51606,0,,1
51607,51607,Saint-Hubert / de Bellechasse,45.534607,-73.599621,https://www.stm.info/fr/recherche#stq=51607,0,,1
51608,51608,Jean-Talon / 8e Avenue,45.556929,-73.599331,https://www.stm.info/fr/recherche#stq=51608,0,,1
51609,51609,Jean-Talon / 8e Avenue,45.556653,-73.599279,https://www.stm.info/fr/recherche#stq=51609,0,,1
51610,51610,Maurice-Duplessis / Marc-Aurèle-Fortin,45.626078,-73.597391,https://www.stm.info/fr/recherche#stq=51610,0,,1
51611,51611,des Trinitaires / Lamont,45.446873,-73.602167,https://www.stm.info/fr/recherche#stq=51611,0,,1
51612,51612,Jolicoeur / Jogues,45.455783,-73.602011,https://www.stm.info/fr/recherche#stq=51612,0,,1
51613,51613,Jolicoeur / Jogues,45.455625,-73.602278,https://www.stm.info/fr/recherche#stq=51613,0,,1
51616,51616,26e Avenue / Gouin,45.643742,-73.596738,https://www.stm.info/fr/recherche#stq=51616,0,,1
51617,51617,Villeray / 19e Avenue,45.566975,-73.598755,https://www.stm.info/fr/recherche#stq=51617,0,,1
51618,51618,Villeray / 19e Avenue,45.566754,-73.598761,https://www.stm.info/fr/recherche#stq=51618,0,,1
51619,51619,Armand-Bombardier / Perras,45.638386,-73.596681,https://www.stm.info/fr/recherche#stq=51619,0,,1
51620,51620,Perras / Armand-Bombardier,45.638681,-73.596837,https://www.stm.info/fr/recherche#stq=51620,0,,1
51621,51621,Perras / Armand-Bombardier,45.638251,-73.597123,https://www.stm.info/fr/recherche#stq=51621,0,,1
51622,51622,Perras / Armand-Bombardier,45.638319,-73.597536,https://www.stm.info/fr/recherche#stq=51622,0,,1
